record_id,source_csv_line,isotope,state_label,symbol,A,Z,N,method,method_slug,Qalpha_MeV,Ealpha_MeV,Qalpha_err_MeV,qalpha_estimated,Qalpha_qualifier,Talpha_partial_exp_s,Talpha_err_plus_s,Talpha_err_minus_s,Talpha_qualifier,decay_modes_raw,b_alpha_percent,b_SF_percent,alpha_daughter,alpha_daughter_population_raw,log10_Tcalc_s,Tcalc_s,log10_HF,HF,l_used,l_assumed,calculation_status,model_status,diagnostics_json,cell_record_index,cell_record_count,HF_definition,Qalpha_source_column,Talpha_source_column
source-row-0068,68,251Lr,,Lr,251,103,148,Poenaru,poenaru,9.438,,0.019,False,,0.0244,0.007,0.0045,,alpha,100,,,,-3.04480342661,0.000901979305378,1.43219325295,27.0516184291,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.31244296115771075}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0069,69,252Lr,,Lr,252,103,149,Poenaru,poenaru,9.164,,0.017,False,,0.585714285714,0.1,0.0714285714286,approx,"alpha, EC, SF",70,10,,,-2.32427894042,0.00473937484992,2.09196475713,123.584714074,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.30369855327917444}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0070,70,253Lr,,Lr,253,103,150,Poenaru,poenaru,8.918,,0.02,False,,0.638383838384,0.0464646464646,0.0464646464646,,"alpha, EC, SF",99,1,,,-1.6458427025,0.0226025426549,1.45092458618,28.2438948631,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2958627082321217}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0071,71,254Lr,,Lr,254,103,151,Poenaru,poenaru,8.822,,0.008,False,,16.7364016736,1.25523012552,1.25523012552,,"alpha, EC, SF",71.7,0.1,,,-1.37449561045,0.0422186546199,2.59815770083,396.4219567,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.29299026614069273}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0072,72,255Lr,,Lr,255,103,152,Poenaru,poenaru,8.556,,0.007,False,,31.1935807422,1.10330992979,1.10330992979,,"alpha, EC, SF",99.7,0.1,,,-0.588951211059,0.257661059896,2.08301644177,121.064396595,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2844582718531182}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0073,73,256Lr,,Lr,256,103,153,Poenaru,poenaru,8.85,,0.12,False,,32.8235294118,1.17647058824,1.17647058824,,"alpha, EC, SF",85,0.03,,,-1.46133595263,0.0345671876605,2.97752123019,949.557416534,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2945445571130379}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0074,74,257Lr,,Lr,257,103,154,Poenaru,poenaru,9.07,,0.03,False,,6,0.4,0.4,,"alpha, EC, SF",100,0.03,,,-2.08505286383,0.00822142569821,2.86320411421,729.800428812,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.30218524720524503}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0075,75,258Lr,,Lr,258,103,155,Poenaru,poenaru,8.904,,0.019,False,,3.96303901437,24.6406570842,23.613963039,,"alpha, SF",97.4,2.6,,,-1.6209021595,0.0239385499787,2.21893050729,165.550504015,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2969666468956725}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0076,76,259Lr,,Lr,259,103,156,Poenaru,poenaru,8.58,,0.07,True,,7.94871794872,0.384615384615,0.384615384615,,"alpha, SF",78,22,,,-0.669075602592,0.214251759619,1.5693726894,37.0998957621,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2864604636104163}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0077,77,260Lr,,Lr,260,103,157,Poenaru,poenaru,8.4,,0.14,True,,225,37.5,37.5,,"alpha, EC",80,,,,-0.114040920442,0.769057974077,2.46622343855,292.56572012,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2807436264624726}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0084,84,254Rf,,Rf,254,104,150,Poenaru,poenaru,9.21,,0.2,True,,0.00152666666667,6.66666666667e-05,6.66666666667e-05,>,"alpha, SF",1.5,100,,,-2.25307973379,0.00558367672463,-0.563176042926,0.273416019938,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.30287747150254246}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0085,85,255Rf,,Rf,255,104,151,Poenaru,poenaru,9.055,,0.004,False,,3.40816326531,0.0408163265306,0.0408163265306,,"alpha, EC, SF",49,51,,,-1.83162368665,0.0147358880454,2.36414407777,231.283194796,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2980968920040386}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0086,86,256Rf,,Rf,256,104,152,Poenaru,poenaru,8.926,,0.015,False,,2.12903225806,0.0161290322581,0.0161290322581,,"alpha, SF",0.31,99.69,,,-1.47153419578,0.0337649261532,1.79971643749,63.0545509979,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2941614893052937}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0087,87,257Rf,,Rf,257,104,153,Poenaru,poenaru,9.083,,0.008,False,,5.59910414334,0.223964165733,0.223964165733,,"alpha, EC, SF",89.3,1.3,,,-1.91574550578,0.0121410009814,2.66386405123,461.173189254,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.299651521539323}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0088,88,258Rf,,Rf,258,104,154,Poenaru,poenaru,9.196,,0.008,False,,0.255102040816,0.0839212982756,0.0839212982756,,"SF, alpha",4.9,95.1,,,-2.22869440857,0.00590616521467,1.63540834155,43.192499963,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3036985291586432}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0089,89,259Rf,,Rf,259,104,155,Poenaru,poenaru,9.13,,0.07,True,,2.94117647059,0.470588235294,0.352941176471,,"alpha, EC, SF",85,3,,,-2.05062866249,0.00889961742142,2.51914974545,330.483472639,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3018348499806587}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0090,90,260Rf,,Rf,260,104,156,Poenaru,poenaru,8.9,,0.2,True,,1.085,0.04,0.04,approx,"SF, alpha (unobserved)",2,98,,,-1.40591707678,0.0392719913302,1.44134681497,27.6278325405,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2945383354658223}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0091,91,261Rf^a,a,Rf,261,104,157,Poenaru,poenaru,8.40887159533,8.28,,False,,68,,,,alpha,100,,257No,257No:100% (within alpha branch),0.0704741972,1.17618110199,1.76203471551,57.8142259596,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2785743397187222}",1,2,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0092,92,261Rf^b,b,Rf,261,104,157,Poenaru,poenaru,8.64245136187,8.51,,False,,14.4444444444,,,,"alpha, SF",18,82,257No,257No:100% (within alpha branch),-0.64930552971,0.224230388969,1.80900637258,64.417871774,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.28631251582202005}",2,2,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0097,97,255Db,,Db,255,105,150,Poenaru,poenaru,9.34,,0.2,True,,0.0325,0.005,0.00375,,"alpha, SF",8,92,,,-2.41181775463,0.00387420186064,0.923701115613,8.38882463254,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3044940542149727}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0098,98,256Db,,Db,256,105,151,Poenaru,poenaru,9.34,,0.03,False,,2.71428571429,0.571428571429,0.428571428571,approx,"alpha, EC, SF",70,0.02,,,-2.41570549935,0.00383967530531,2.84936106029,706.905011092,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3048166995853362}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0099,99,257Db,,Db,257,105,152,Poenaru,poenaru,9.206,,0.02,False,,2.44680851064,0.212765957447,0.212765957447,<=,"alpha, SF",94,6,,,-2.05889565149,0.00873181143571,2.44749563391,280.217745041,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3007607025860567}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0100,100,258Db,,Db,258,105,153,Poenaru,poenaru,9.437,,0.01,False,,3.390625,0.5625,0.5625,,"alpha, SF",64,36,,,-2.67819035973,0.00209802007899,3.2084701196,1616.1070306,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.30863176899026573}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0101,101,259Db,,Db,259,105,154,Poenaru,poenaru,9.62,,0.05,False,,0.51,0.16,0.16,,alpha,100,,,,-3.15241247093,0.000704024104867,2.85998264702,724.407014582,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3149463820276922}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0102,102,260Db,,Db,260,105,155,Poenaru,poenaru,9.5,,0.04,True,,1.68888888889,0.144444444444,0.144444444444,,"alpha, EC, SF",90,10,,,-2.84786091137,0.00141951206667,3.07546198987,1189.76719434,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.31134247525513453}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0103,103,261Db,,Db,261,105,156,Poenaru,poenaru,9.22,,0.1,True,,5.61643835616,1.91780821918,1.09589041096,,"alpha, SF",73,27,,,-2.10681792435,0.00781955566593,2.85627892095,718.255434978,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.30248041286613214}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0104,104,262Db,,Db,262,105,157,Poenaru,poenaru,9.05,,0.1,True,,70.8333333333,8.33333333333,8.33333333333,,"alpha, EC, SF",48,52,,,-1.63838865801,0.0229938313669,3.48862633768,3080.53634921,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2972109772665825}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0105,105,263Db,,Db,263,105,158,Poenaru,poenaru,8.83,,0.15,True,,72.972972973,27.027027027,18.9189189189,,"alpha, EC, SF",37,56,,,-1.00876644489,0.0980016877706,2.87192848498,744.60934942,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2902854549310469}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0108,108,268Db,,Db,268,105,163,Poenaru,poenaru,7.7,,,False,,112941.176471,42352.9411765,28235.2941176,,"alpha, EC, SF",51,49,,,2.69796988039,498.849889545,2.35488242693,226.403130155,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2544326640041482}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0109,109,270Db,,Db,270,105,165,Poenaru,poenaru,8.019,,0.03,False,,21176.4705882,40235.2941176,8470.58823529,,"alpha, SF",17,83,,,1.57549492185,37.6265952616,2.75035865753,562.80592068,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2655084916591039}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0110,110,257Sg,,Sg,257,106,151,Poenaru,poenaru,9.45,,0.07,False,,0.126,0.037,0.023,approx,"alpha, SF",10,90,,,-2.52683900186,0.00297276786794,1.62720954698,42.3847422998,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.30576362182495764}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0112,112,259Sg,,Sg,259,106,153,Poenaru,poenaru,9.765,,0.008,False,,0.402,0.056,0.056,,"alpha, EC, SF^r",100,,,,-3.33611854336,0.000461191672265,2.94034459644,871.654941265,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3166195189424504}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0113,113,260Sg,,Sg,260,106,154,Poenaru,poenaru,9.901,,0.01,False,,0.00697183098592,0.000464788732394,0.000464788732394,,"alpha, SF",71,29,,,-3.6730898237,0.000212280536375,1.51643667391,32.8425351894,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3213643626443441}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0114,114,261Sg,,Sg,261,106,155,Poenaru,poenaru,9.55645914397,9.41,0.0101556420233,False,,0.187563710499,0.00515389899459,0.00515389899459,,"alpha, EC, SF",98.1,0.6,257Rf,"g.s. (1/2+), 98.1(4)%",-2.81509047819,0.00153076851774,2.08823929382,122.529114184,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3105040212151895}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0115,115,262Sg,,Sg,262,106,156,Poenaru,poenaru,9.6,,0.015,False,,0.141666666667,0.0383333333333,0.025,,"alpha, SF",6,94,,,-2.92904781169,0.00117747633744,2.08031548702,120.313811974,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.312242046665105}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0116,116,263Sg,,Sg,263,106,157,Poenaru,poenaru,9.4,,0.06,False,,1.08045977011,0.16091954023,0.16091954023,,"alpha, SF",87,13,,,-2.41058363089,0.00388522674012,2.44419223187,278.094392525,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3060527675148528}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0118,118,265Sg^a,a,Sg,265,106,159,Poenaru,poenaru,8.9754789272,8.84,,False,,8.5,,,,alpha,100,,261Rf,261Rf^a:91%; 261Rf^b:9%,-1.24393212725,0.0570253386099,2.17335105297,149.056545866,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.29283155447537657}",1,2,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0119,119,265Sg^b,b,Sg,265,106,159,Poenaru,poenaru,8.82318007663,8.69,,False,,14.4,,,,alpha,100,,261Rf,261Rf^a:20%; 261Rf^b:80%,-0.802325639166,0.157642880138,1.96068813126,91.3457048449,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.28786269325690295}",2,2,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0121,121,267Sg,,Sg,267,106,161,Poenaru,poenaru,8.4,,0.02,False,,3458.82352941,3988.23529412,1588.23529412,,"alpha, SF",17,83,,,0.495922016573,3.13272315115,3.04300638812,1104.09486014,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2746154413862207}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0123,123,269Sg,,Sg,269,106,163,Poenaru,poenaru,8.58,,0.07,False,,186,222,66,,alpha,100,,,,-0.0641643155529,0.862652101125,2.33367725977,215.614150545,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.28106846131035995}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0124,124,271Sg,,Sg,271,106,165,Poenaru,poenaru,8.629,,0.016,False,,42.4657534247,17.8082191781,9.58904109589,,"alpha, SF",73,27,,,-0.209275665194,0.617624243295,1.83731449891,68.7566168033,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2832424112576535}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0125,125,260Bh,,Bh,260,107,153,Poenaru,poenaru,10.4,,0.06,False,,0.035,0.019,0.009,approx,"alpha, EC, SF",100,,,,-4.66971880866,2.13934679761e-05,3.21378685301,1636.01338685,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.33434592430406024}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0126,126,261Bh,,Bh,261,107,154,Poenaru,poenaru,10.16,,,False,approx,0.0118,0.0039,0.0024,approx,"alpha, SF",100,,,,-4.12474220624,7.50339472723e-05,2.19662421355,157.262151719,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.32697004695398196}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0127,127,262Bh,,Bh,262,107,155,Poenaru,poenaru,10.08,,,False,approx,0.096,0.018,0.013,approx,"alpha, SF",100,,,,-3.94011116203,0.000114785977766,2.92238239507,836.339088348,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3247317285317092}",1,2,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0128,128,262Bh,,Bh,262,107,155,Poenaru,poenaru,10.55,,,False,approx,0.021,0.008,0.005,approx,"alpha, SF",100,,,,-5.00989439177,9.77474886516e-06,3.3321136865,2148.39279143,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3398729896834854}",2,2,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0129,129,264Bh,,Bh,264,107,157,Poenaru,poenaru,9.86,,0.15,True,,1.1511627907,0.267441860465,0.209302325581,,"alpha, SF",86,14,,,-3.41506217264,0.000384536728672,3.476198916,2993.63547059,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.31829960896465204}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0130,130,265Bh,,Bh,265,107,158,Poenaru,poenaru,9.66,,0.21,True,,0.94,0.7,0.31,,alpha,100,,,,-2.91713726836,0.00121021555774,2.89026512196,776.721133675,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3121629871725968}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0131,131,266Bh,,Bh,266,107,159,Poenaru,poenaru,9.43,,0.08,True,,10,2.7,1.6,,"alpha, EC, SF",100,,,,-2.32167339821,0.00476789411199,3.32167339821,2097.36201457,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3050418852047119}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0132,132,267Bh,,Bh,267,107,160,Poenaru,poenaru,9.23,,0.2,True,,16,7,4,,alpha,100,,,,-1.78312460199,0.0164768959053,2.98724458465,971.056690042,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.29887625226242737}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0133,133,270Bh,,Bh,270,107,163,Poenaru,poenaru,9.06,,0.1,False,,144,264,54,approx,alpha,100,,,,-1.30650870383,0.0493732023119,3.46487119592,2916.56188493,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.2942620968609583}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0134,134,271Bh,,Bh,271,107,164,Poenaru,poenaru,9.42,,0.09,False,,2.9,2.2,0.9,,alpha,100,,,,-2.29349613358,0.00508749348894,2.75589413148,570.025299551,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.3062617479936405}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0135,135,272Bh,,Bh,272,107,165,Poenaru,poenaru,9.3,,0.05,False,,8.8,0.7,0.7,,alpha,100,,,,-1.96922436377,0.0107343471479,2.91370703592,819.798342529,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.30266277348572906}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0136,136,274Bh,,Bh,274,107,167,Poenaru,poenaru,8.94,,0.06,False,,44,34,13,,alpha,100,,,,-0.952199607672,0.111635004013,2.59565228416,394.141608081,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.29152611526328015}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0137,137,263Hs,,Hs,263,108,155,Poenaru,poenaru,10.73,,0.08,False,,0.00074,0.00048,0.00021,,"alpha, SF",100,,,,-5.24823942576,5.64625611918e-06,2.11747114549,131.060296306,,False,ok,within_implemented_formula,"{""N_interval"": ""(127,185]"", ""Z_interval"": ""(83,115]"", ""parameter_set"": ""original1980"", ""x"": 0.342764356006799}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
